"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","STUDENT","TRY","IDX2010","A","2013",,"M"
"LUX","STUDENT","TRY","IDX2010","A","2014",,"M"
"LUX","STUDENT","TRY","IDX2010","A","2015",,"M"
"LUX","STUDENT","TRY","IDX2010","A","2016",,"M"
"LUX","STUDENT","PRY_NTRY","IDX2010","A","1995",,"M"
"LUX","STUDENT","PRY_NTRY","IDX2010","A","2000",,"M"
"LUX","STUDENT","PRY_NTRY","IDX2010","A","2005",,"M"
"LUX","STUDENT","PRY_NTRY","IDX2010","A","2008",,"M"
"LUX","STUDENT","PRY_NTRY","IDX2010","A","2009",,"M"
"LUX","STUDENT","PRY_NTRY","IDX2010","A","2010",,"M"
"LUX","STUDENT","PRY_NTRY","IDX2010","A","2011",,"M"
"LUX","STUDENT","PRY_NTRY","IDX2010","A","2012",,"M"
"LUX","STUDENT","PRY_NTRY","IDX2010","A","2013",,"M"
"LUX","STUDENT","PRY_NTRY","IDX2010","A","2014",,"M"
"LUX","STUDENT","PRY_NTRY","IDX2010","A","2015",,"M"
"LUX","STUDENT","PRY_NTRY","IDX2010","A","2016",,"M"
"MEX","STUDENT","TRY","IDX2010","A","1995",53.002,
"MEX","STUDENT","TRY","IDX2010","A","2000",70.812,
"MEX","STUDENT","TRY","IDX2010","A","2005",85.547,
"MEX","STUDENT","TRY","IDX2010","A","2008",91.653,
