"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","TEACHER","PRY_50_OVER","PC","A","2010",26.351,
"CAN","TEACHER","PRY_50_OVER","PC","A","2011",25.585,
"CAN","TEACHER","PRY_50_OVER","PC","A","2012",26.043,
"CAN","TEACHER","PRY_50_OVER","PC","A","2013",25.536,
"CAN","TEACHER","PRY_50_OVER","PC","A","2014",25.825,
"CAN","TEACHER","PRY_50_OVER","PC","A","2015",26.129,
"CAN","TEACHER","PRY_50_OVER","PC","A","2016",26.203,
"CAN","TEACHER","PRY_LT30","PC","A","2005",13.936,
"CAN","TEACHER","PRY_LT30","PC","A","2010",13.936,
"CAN","TEACHER","PRY_LT30","PC","A","2011",13.908,
"CAN","TEACHER","PRY_LT30","PC","A","2012",12.599,
"CAN","TEACHER","PRY_LT30","PC","A","2013",12.392,
"CAN","TEACHER","PRY_LT30","PC","A","2014",11.668,
"CAN","TEACHER","PRY_LT30","PC","A","2015",11.371,
"CAN","TEACHER","PRY_LT30","PC","A","2016",11.068,
"CAN","TEACHER","TRY_30_49","PC","A","2005",47.89,
"CAN","TEACHER","TRY_30_49","PC","A","2010",47.89,
"CAN","TEACHER","TRY_30_49","PC","A","2011",46.603,
"CAN","TEACHER","TRY_30_49","PC","A","2012",46.604,
"CAN","TEACHER","TRY_30_49","PC","A","2013",46.604,
"CAN","TEACHER","TRY_30_49","PC","A","2014",46.603,
"CAN","TEACHER","TRY_30_49","PC","A","2015",46.603,
"CAN","TEACHER","TRY_30_49","PC","A","2016",49.077,
"CAN","TEACHER","TRY_50_OVER","PC","A","2005",41.911,
"CAN","TEACHER","TRY_50_OVER","PC","A","2010",41.911,
"CAN","TEACHER","TRY_50_OVER","PC","A","2011",44.807,
"CAN","TEACHER","TRY_50_OVER","PC","A","2012",44.806,
"CAN","TEACHER","TRY_50_OVER","PC","A","2013",44.806,
"CAN","TEACHER","TRY_50_OVER","PC","A","2014",44.807,
"CAN","TEACHER","TRY_50_OVER","PC","A","2015",44.807,
"CAN","TEACHER","TRY_50_OVER","PC","A","2016",43.429,
"CAN","TEACHER","TRY_LT30","PC","A","2005",10.199,
"CAN","TEACHER","TRY_LT30","PC","A","2010",10.199,
"CAN","TEACHER","TRY_LT30","PC","A","2011",8.59,
"CAN","TEACHER","TRY_LT30","PC","A","2012",8.59,
"CAN","TEACHER","TRY_LT30","PC","A","2013",8.59,
"CAN","TEACHER","TRY_LT30","PC","A","2014",8.59,
"CAN","TEACHER","TRY_LT30","PC","A","2015",8.59,
"CAN","TEACHER","TRY_LT30","PC","A","2016",7.494,
"CZE","TEACHER","PRY_30_49","PC","A","2005",,"M"
"CZE","TEACHER","PRY_30_49","PC","A","2010",58.634,
"CZE","TEACHER","PRY_30_49","PC","A","2011",63.242,
"CZE","TEACHER","PRY_30_49","PC","A","2012",60.038,
"CZE","TEACHER","PRY_30_49","PC","A","2013",60.012,
"CZE","TEACHER","PRY_30_49","PC","A","2014",56.53,
"CZE","TEACHER","PRY_30_49","PC","A","2015",53.232,
"CZE","TEACHER","PRY_30_49","PC","A","2016",51.342,
"CZE","TEACHER","PRY_50_OVER","PC","A","2005",,"M"
"CZE","TEACHER","PRY_50_OVER","PC","A","2010",35.341,
"CZE","TEACHER","PRY_50_OVER","PC","A","2011",28.331,
"CZE","TEACHER","PRY_50_OVER","PC","A","2012",31.051,
"CZE","TEACHER","PRY_50_OVER","PC","A","2013",31.087,
"CZE","TEACHER","PRY_50_OVER","PC","A","2014",33.622,
"CZE","TEACHER","PRY_50_OVER","PC","A","2015",39.049,
"CZE","TEACHER","PRY_50_OVER","PC","A","2016",40.813,
"CZE","TEACHER","PRY_LT30","PC","A","2005",,"M"
"CZE","TEACHER","PRY_LT30","PC","A","2010",6.025,
"CZE","TEACHER","PRY_LT30","PC","A","2011",8.427,
"CZE","TEACHER","PRY_LT30","PC","A","2012",8.911,
"CZE","TEACHER","PRY_LT30","PC","A","2013",8.901,
"CZE","TEACHER","PRY_LT30","PC","A","2014",9.848,
"CZE","TEACHER","PRY_LT30","PC","A","2015",7.719,
"CZE","TEACHER","PRY_LT30","PC","A","2016",7.844,
"CZE","TEACHER","SRY_30_49","PC","A","2005",,"M"
"CZE","TEACHER","SRY_30_49","PC","A","2010",50.125,
"CZE","TEACHER","SRY_30_49","PC","A","2011",52.286,
"CZE","TEACHER","SRY_30_49","PC","A","2012",51.558,
"CZE","TEACHER","SRY_30_49","PC","A","2013",53.727,
"CZE","TEACHER","SRY_30_49","PC","A","2014",50.462,
"CZE","TEACHER","SRY_30_49","PC","A","2015",50.328,
"CZE","TEACHER","SRY_30_49","PC","A","2016",50.096,
"CZE","TEACHER","SRY_50_OVER","PC","A","2005",,"M"
"CZE","TEACHER","SRY_50_OVER","PC","A","2010",44.144,
"CZE","TEACHER","SRY_50_OVER","PC","A","2011",38.373,
"CZE","TEACHER","SRY_50_OVER","PC","A","2012",39.061,
"CZE","TEACHER","SRY_50_OVER","PC","A","2013",38.978,
"CZE","TEACHER","SRY_50_OVER","PC","A","2014",40.856,
"CZE","TEACHER","SRY_50_OVER","PC","A","2015",43.318,
"CZE","TEACHER","SRY_50_OVER","PC","A","2016",43.741,
"CZE","TEACHER","SRY_LT30","PC","A","2005",,"M"
"CZE","TEACHER","SRY_LT30","PC","A","2010",5.731,
"CZE","TEACHER","SRY_LT30","PC","A","2011",9.342,
"CZE","TEACHER","SRY_LT30","PC","A","2012",9.381,
"CZE","TEACHER","SRY_LT30","PC","A","2013",7.296,
"CZE","TEACHER","SRY_LT30","PC","A","2014",8.682,
"CZE","TEACHER","SRY_LT30","PC","A","2015",6.354,
"CZE","TEACHER","SRY_LT30","PC","A","2016",6.163,
"CZE","TEACHER","TRY_30_49","PC","A","2005",,"M"
"CZE","TEACHER","TRY_30_49","PC","A","2010",,"M"
"CZE","TEACHER","TRY_30_49","PC","A","2011",,"M"
"CZE","TEACHER","TRY_30_49","PC","A","2012",,"M"
"CZE","TEACHER","TRY_30_49","PC","A","2014",,"M"
"CZE","TEACHER","TRY_30_49","PC","A","2016",,"M"
"CZE","TEACHER","TRY_50_OVER","PC","A","2005",,"M"
"CZE","TEACHER","TRY_50_OVER","PC","A","2010",,"M"
"CZE","TEACHER","TRY_50_OVER","PC","A","2011",,"M"
"CZE","TEACHER","TRY_50_OVER","PC","A","2012",,"M"
"CZE","TEACHER","TRY_50_OVER","PC","A","2014",,"M"
"CZE","TEACHER","TRY_50_OVER","PC","A","2016",,"M"
"CZE","TEACHER","TRY_LT30","PC","A","2005",,"M"
"CZE","TEACHER","TRY_LT30","PC","A","2010",,"M"
"CZE","TEACHER","TRY_LT30","PC","A","2011",,"M"
"CZE","TEACHER","TRY_LT30","PC","A","2012",,"M"
"CZE","TEACHER","TRY_LT30","PC","A","2014",,"M"
"CZE","TEACHER","TRY_LT30","PC","A","2016",,"M"
"DNK","TEACHER","PRY_30_49","PC","A","2014",54.999,
"DNK","TEACHER","PRY_30_49","PC","A","2015",,"M"
"DNK","TEACHER","PRY_30_49","PC","A","2016",,"M"
"DNK","TEACHER","PRY_50_OVER","PC","A","2014",33.124,
"DNK","TEACHER","PRY_50_OVER","PC","A","2015",,"M"
"DNK","TEACHER","PRY_50_OVER","PC","A","2016",,"M"
"DNK","TEACHER","PRY_LT30","PC","A","2014",11.877,
"DNK","TEACHER","PRY_LT30","PC","A","2015",,"M"
"DNK","TEACHER","PRY_LT30","PC","A","2016",,"M"
"DNK","TEACHER","SRY_30_49","PC","A","2005",,"M"
"DNK","TEACHER","SRY_30_49","PC","A","2010",,"M"
"DNK","TEACHER","SRY_30_49","PC","A","2011",,"M"
"DNK","TEACHER","SRY_30_49","PC","A","2012",,"M"
"DNK","TEACHER","SRY_30_49","PC","A","2013",,"M"
"DNK","TEACHER","SRY_30_49","PC","A","2014",54.575,
"DNK","TEACHER","SRY_30_49","PC","A","2015",,"M"
"DNK","TEACHER","SRY_30_49","PC","A","2016",,"M"
"DNK","TEACHER","SRY_50_OVER","PC","A","2005",,"M"
"DNK","TEACHER","SRY_50_OVER","PC","A","2010",,"M"
"DNK","TEACHER","SRY_50_OVER","PC","A","2011",,"M"
"DNK","TEACHER","SRY_50_OVER","PC","A","2012",,"M"
"DNK","TEACHER","SRY_50_OVER","PC","A","2013",,"M"
"DNK","TEACHER","SRY_50_OVER","PC","A","2014",35.933,
"DNK","TEACHER","SRY_50_OVER","PC","A","2015",,"M"
"DNK","TEACHER","SRY_50_OVER","PC","A","2016",,"M"
"DNK","TEACHER","SRY_LT30","PC","A","2005",,"M"
"DNK","TEACHER","SRY_LT30","PC","A","2010",,"M"
"DNK","TEACHER","SRY_LT30","PC","A","2011",,"M"
"DNK","TEACHER","SRY_LT30","PC","A","2012",,"M"
"DNK","TEACHER","SRY_LT30","PC","A","2013",,"M"
"DNK","TEACHER","SRY_LT30","PC","A","2014",9.492,
"DNK","TEACHER","SRY_LT30","PC","A","2015",,"M"
"DNK","TEACHER","SRY_LT30","PC","A","2016",,"M"
"DNK","TEACHER","TRY_30_49","PC","A","2005",,"M"
"DNK","TEACHER","TRY_30_49","PC","A","2010",,"M"
"DNK","TEACHER","TRY_30_49","PC","A","2011",,"M"
"DNK","TEACHER","TRY_30_49","PC","A","2012",,"M"
"DNK","TEACHER","TRY_30_49","PC","A","2013",,"M"
"DNK","TEACHER","TRY_30_49","PC","A","2014",52.996,
"DNK","TEACHER","TRY_30_49","PC","A","2015",,"M"
"DNK","TEACHER","TRY_30_49","PC","A","2016",,"M"
"DNK","TEACHER","TRY_50_OVER","PC","A","2005",,"M"
"DNK","TEACHER","TRY_50_OVER","PC","A","2010",,"M"
"DNK","TEACHER","TRY_50_OVER","PC","A","2011",,"M"
"DNK","TEACHER","TRY_50_OVER","PC","A","2012",,"M"
"DNK","TEACHER","TRY_50_OVER","PC","A","2013",,"M"
"DNK","TEACHER","TRY_50_OVER","PC","A","2014",41.48,
"DNK","TEACHER","TRY_50_OVER","PC","A","2015",,"M"
"DNK","TEACHER","TRY_50_OVER","PC","A","2016",,"M"
"DNK","TEACHER","TRY_LT30","PC","A","2005",,"M"
"DNK","TEACHER","TRY_LT30","PC","A","2010",,"M"
"DNK","TEACHER","TRY_LT30","PC","A","2011",,"M"
"DNK","TEACHER","TRY_LT30","PC","A","2012",,"M"
"DNK","TEACHER","TRY_LT30","PC","A","2013",,"M"
"DNK","TEACHER","TRY_LT30","PC","A","2014",5.524,
"DNK","TEACHER","TRY_LT30","PC","A","2015",,"M"
"DNK","TEACHER","TRY_LT30","PC","A","2016",,"M"
"FIN","TEACHER","PRY_30_49","PC","A","2005",61.558,
"FIN","TEACHER","PRY_30_49","PC","A","2010",61.417,
"FIN","TEACHER","PRY_30_49","PC","A","2011",61.766,
"FIN","TEACHER","PRY_30_49","PC","A","2012",62.384,
"FIN","TEACHER","PRY_30_49","PC","A","2013",61.196,
"FIN","TEACHER","PRY_30_49","PC","A","2014",60.902,
"FIN","TEACHER","PRY_30_49","PC","A","2015",60.627,
"FIN","TEACHER","PRY_30_49","PC","A","2016",60.568,
"FIN","TEACHER","PRY_50_OVER","PC","A","2005",25.089,
"FIN","TEACHER","PRY_50_OVER","PC","A","2010",28.574,
"FIN","TEACHER","PRY_50_OVER","PC","A","2011",28.875,
"FIN","TEACHER","PRY_50_OVER","PC","A","2012",28.865,
"FIN","TEACHER","PRY_50_OVER","PC","A","2013",29.85,
"FIN","TEACHER","PRY_50_OVER","PC","A","2014",30.222,
"FIN","TEACHER","PRY_50_OVER","PC","A","2015",31.094,
"FIN","TEACHER","PRY_50_OVER","PC","A","2016",31.042,
"FIN","TEACHER","PRY_LT30","PC","A","2005",13.354,
"FIN","TEACHER","PRY_LT30","PC","A","2010",10.01,
"FIN","TEACHER","PRY_LT30","PC","A","2011",9.359,
"FIN","TEACHER","PRY_LT30","PC","A","2012",8.751,
"FIN","TEACHER","PRY_LT30","PC","A","2013",8.954,
"FIN","TEACHER","PRY_LT30","PC","A","2014",8.876,
"FIN","TEACHER","PRY_LT30","PC","A","2015",8.279,
"FIN","TEACHER","PRY_LT30","PC","A","2016",8.39,
"FIN","TEACHER","SRY_30_49","PC","A","2005",55.088,
"FIN","TEACHER","SRY_30_49","PC","A","2010",55.435,
"FIN","TEACHER","SRY_30_49","PC","A","2011",55.658,
"FIN","TEACHER","SRY_30_49","PC","A","2012",55.75,
"FIN","TEACHER","SRY_30_49","PC","A","2013",56.151,
"FIN","TEACHER","SRY_30_49","PC","A","2014",55.516,
"FIN","TEACHER","SRY_30_49","PC","A","2015",55.024,
"FIN","TEACHER","SRY_30_49","PC","A","2016",54.663,
"FIN","TEACHER","SRY_50_OVER","PC","A","2005",36.913,
